parent_asin,selection_frequency,quality_tier
B0775NBCCC,0.0,low_likelihood
B0777NM2ZW,0.0,low_likelihood
B077GGJWRS,0.0,low_likelihood
B077H1BP2H,0.0,low_likelihood
B077K73YG1,0.0,low_likelihood
B077MQ5V76,0.0,low_likelihood
B077TPQG2X,0.0,low_likelihood
B077VMQGL3,0.0,low_likelihood
B077VQ1DB7,0.0,low_likelihood
B07848Z7F7,0.0,low_likelihood
B0786Y58T8,0.0,low_likelihood
B07887QD7Q,0.0,low_likelihood
B0789N1FGQ,0.0,low_likelihood
B078KCGKBB,0.0,low_likelihood
B078NL5PN8,0.0,low_likelihood
B078STFF59,0.0,low_likelihood
B078TFHRVS,0.0,low_likelihood
B078WCJJD9,0.0,low_likelihood
B078WGR5M5,0.0,low_likelihood
B078ZL3ZFG,0.0,low_likelihood
B0792T1C9R,0.0,low_likelihood
B07942493D,0.0,low_likelihood
B0795WGL2M,0.0,low_likelihood
B079BY2BFV,0.0,low_likelihood
B079FRG47T,0.0,low_likelihood
B079H84LSR,0.0,low_likelihood
B079L12TJ3,0.0,low_likelihood
B079PHZ3MR,0.0,low_likelihood
B079QHY15V,0.0,low_likelihood
B079QTY31G,0.0,low_likelihood
B07B3Q32YB,0.0,low_likelihood
B07B3X7MZG,0.0,low_likelihood
B07B413DHQ,0.0,low_likelihood
B07B495RGW,0.0,low_likelihood
B07B89C3B2,0.0,low_likelihood
B07BBLGTQS,0.0,low_likelihood
B07BHK2Z34,0.0,low_likelihood
B07BLPY6FX,0.0,low_likelihood
B07BLRDV89,0.0,low_likelihood
B07BM1WZNZ,0.0,low_likelihood
B07BMKJMXV,0.0,low_likelihood
B07BMLBJGV,0.0,low_likelihood
B07BNHRLDW,0.0,low_likelihood
B07BNZDPTL,0.0,low_likelihood
B07BP1P1BL,0.0,low_likelihood
B07BRRVNW5,0.0,low_likelihood
B07BSLVVD8,0.0,low_likelihood
B07BST81BG,0.0,low_likelihood
B07BT1RJMV,0.0,low_likelihood
B07BTWPFBB,0.0,low_likelihood
B07BVBJX79,0.0,low_likelihood
B07BWDJ7FF,0.0,low_likelihood
B07BWH3TC9,0.0,low_likelihood
B07BXT78HB,0.0,low_likelihood
B07BYLJ2T7,0.0,low_likelihood
B07BZSF3VJ,0.0,low_likelihood
B07C24QYMM,0.0,low_likelihood
B07C2C7K58,0.0,low_likelihood
B07C2NMC4J,0.0,low_likelihood
B07C2PBDQH,0.0,low_likelihood
B07C378Z47,0.0,low_likelihood
B07C3L3LTQ,0.0,low_likelihood
B07C56GBZD,0.0,low_likelihood
B07C5JMZR5,0.0,low_likelihood
B07C5L3V4Y,0.0,low_likelihood
B07C7G175Z,0.0,low_likelihood
B07C8HG5MY,0.0,low_likelihood
B07C9D37LJ,0.0,low_likelihood
B07CBS2JKB,0.0,low_likelihood
B07CDWGNSV,0.0,low_likelihood
B07CHCTSY7,0.0,low_likelihood
B07CHH47HN,0.0,low_likelihood
B07CHYLMKQ,0.0,low_likelihood
B07CK2NQBN,0.0,low_likelihood
B07CM7TFPP,0.0,low_likelihood
B07CNCGT8Y,0.0,low_likelihood
B07CNJKP2G,0.0,low_likelihood
B07CNP4ST4,0.0,low_likelihood
B07CQDB8R1,0.0,low_likelihood
B07CQZY7MT,0.0,low_likelihood
B07CRN978N,0.0,low_likelihood
B07CRT4KMV,0.0,low_likelihood
B07CSHR14B,0.0,low_likelihood
B07CWKZ4WV,0.0,low_likelihood
B07CWPVWH2,0.0,low_likelihood
B07CYG2THB,0.0,low_likelihood
B07D299WRZ,0.0,low_likelihood
B07D3BCL71,0.0,low_likelihood
B07D3NZ9RQ,0.0,low_likelihood
B07D6G735T,0.0,low_likelihood
B07D7GQCNP,0.0,low_likelihood
B07D7X14XL,0.0,low_likelihood
B07D9PD8Y2,0.0,low_likelihood
B07DDSB7BV,0.0,low_likelihood
B07DFXNB2X,0.0,low_likelihood
B07DH4WDW6,0.0,low_likelihood
B07DJBPQSF,0.0,low_likelihood
B07DKDL6TW,0.0,low_likelihood
B07DKLRG6Q,0.0,low_likelihood
B07DKV589B,0.0,low_likelihood
B07DKWKQ25,0.0,low_likelihood
B07DL3HTVV,0.0,low_likelihood
B07DNBYG1G,0.0,low_likelihood
B07DNY6Q7C,0.0,low_likelihood
B07DRJ4GZF,0.0,low_likelihood
B07DYHPWGN,0.0,low_likelihood
B07DYK213G,0.0,low_likelihood
B07DYQZQ1T,0.0,low_likelihood
B07F1ZJSYD,0.0,low_likelihood
B07F33VP6X,0.0,low_likelihood
B07F9WG7H9,0.0,low_likelihood
B07FB4LSXD,0.0,low_likelihood
B07FF22VRP,0.0,low_likelihood
B07FLTQKZZ,0.0,low_likelihood
B07FLWNP2S,0.0,low_likelihood
B07FS55J15,0.0,low_likelihood
B07FVWK5CR,0.0,low_likelihood
B07FW7J457,0.0,low_likelihood
B07FZ13BKH,0.0,low_likelihood
B07FZXXDJR,0.0,low_likelihood
B07FZYNYN7,0.0,low_likelihood
B07G4DD1VW,0.0,low_likelihood
B07G5H4GZL,0.0,low_likelihood
B07G9YFDHL,0.0,low_likelihood
B07GB8WCDM,0.0,low_likelihood
B07GD3Q28P,0.0,low_likelihood
B07GDS9GNM,0.0,low_likelihood
B07GJ2MWP6,0.0,low_likelihood
B07GJJ766H,0.0,low_likelihood
B07GJXPGC9,0.0,low_likelihood
B07GL1WVSX,0.0,low_likelihood
B07GLMGDNH,0.0,low_likelihood
B07GNGD8CY,0.0,low_likelihood
B07GRG3GG7,0.0,low_likelihood
B07GXCZ8QM,0.0,low_likelihood
B07GXDBWS8,0.0,low_likelihood
B07GZF8QNB,0.0,low_likelihood
B07H16CD65,0.0,low_likelihood
B07H17MXQ6,0.0,low_likelihood
B07H28892B,0.0,low_likelihood
B07H29RGQ4,0.0,low_likelihood
B07H5QK5JM,0.0,low_likelihood
B07H8T5MLN,0.0,low_likelihood
B07H938693,0.0,low_likelihood
B07HBJG7QJ,0.0,low_likelihood
B07HC5ZMH3,0.0,low_likelihood
B07HCCKRCD,0.0,low_likelihood
B07HFPDDHT,0.0,low_likelihood
B07HG7731Q,0.0,low_likelihood
B07HGRT4BV,0.0,low_likelihood
B07HGSGV8T,0.0,low_likelihood
B07HK25VXG,0.0,low_likelihood
B07HKGJJ2F,0.0,low_likelihood
B07HKH91KZ,0.0,low_likelihood
B07HKK2GDG,0.0,low_likelihood
B07HMGBWCS,0.0,low_likelihood
B07HSZ1KX9,0.0,low_likelihood
B07HWS52L1,0.0,low_likelihood
B07J3SXM84,0.0,low_likelihood
B07J6T54RW,0.0,low_likelihood
B07JBW81J4,0.0,low_likelihood
B07JCCMKRP,0.0,low_likelihood
B07JCMHH58,0.0,low_likelihood
B07JCQ4C1N,0.0,low_likelihood
B07JFL14ZD,0.0,low_likelihood
B07JG2ZNTT,0.0,low_likelihood
B07JGG2DZZ,0.0,low_likelihood
B07JGL9LPQ,0.0,low_likelihood
B07JH9BW86,0.0,low_likelihood
B07JJ82JWV,0.0,low_likelihood
B07JJWTRYT,0.0,low_likelihood
B07JKZZ2NK,0.0,low_likelihood
B07JLBBWTJ,0.0,low_likelihood
B07JLR5LC1,0.0,low_likelihood
B07JLRMJTD,0.0,low_likelihood
B07JM1GV8X,0.0,low_likelihood
B07JQBGSC9,0.0,low_likelihood
B07JQG2X4Y,0.0,low_likelihood
B07JWJBHKJ,0.0,low_likelihood
B07JX6V7C3,0.0,low_likelihood
B07JX8C7T9,0.0,low_likelihood
B07JZ3M9W2,0.0,low_likelihood
B07K1X4KJM,0.0,low_likelihood
B07K5DT3FD,0.0,low_likelihood
B07K8L454R,0.0,low_likelihood
B07K8RHSBF,0.0,low_likelihood
B07KC3CWJY,0.0,low_likelihood
B07KCF3QL1,0.0,low_likelihood
B07KJWZVYN,0.0,low_likelihood
B07KMXP7W9,0.0,low_likelihood
B07KPMQYJ6,0.0,low_likelihood
B07KYMF4D5,0.0,low_likelihood
B07L5ZNZ9X,0.0,low_likelihood
B07L6M83WG,0.0,low_likelihood
B07L8D5SVK,0.0,low_likelihood
B07LBF2G1B,0.0,low_likelihood
B07LBWJ337,0.0,low_likelihood
B07LCWWMKL,0.0,low_likelihood
B07LF2JLWC,0.0,low_likelihood
B07LGRDWPN,0.0,low_likelihood
B07M614KQ3,0.0,low_likelihood
B07MMH1579,0.0,low_likelihood
B07MSHFS32,0.0,low_likelihood
B07MTGHP4T,0.0,low_likelihood
B07MW2BQVZ,0.0,low_likelihood
B07MYT1SJP,0.0,low_likelihood
B07N25CNB6,0.0,low_likelihood
B07N43LWRK,0.0,low_likelihood
B07NB696MQ,0.0,low_likelihood
B07NDZQTB9,0.0,low_likelihood
B07NLKTMK7,0.0,low_likelihood
B07NP4GQVX,0.0,low_likelihood
B07NP8LQM1,0.0,low_likelihood
B07NQSL6ZY,0.0,low_likelihood
B07NSNFXNH,0.0,low_likelihood
B07NVKVFDX,0.0,low_likelihood
B07NY34LLN,0.0,low_likelihood
B07P17Q1H6,0.0,low_likelihood
B07P2MML6P,0.0,low_likelihood
B07P32LGCC,0.0,low_likelihood
B07P683CXT,0.0,low_likelihood
B07PB3F231,0.0,low_likelihood
B07PDTRVDX,0.0,low_likelihood
B07PFG3CGQ,0.0,low_likelihood
B07PFG7M9R,0.0,low_likelihood
B07PFML1J7,0.0,low_likelihood
B07PJ74236,0.0,low_likelihood
B07PLPXQ2Z,0.0,low_likelihood
B07PML2B1B,0.0,low_likelihood
B07PWCJYYG,0.0,low_likelihood
B07PY8Y4TQ,0.0,low_likelihood
B07Q2Y3QC1,0.0,low_likelihood
B07Q3GXZV8,0.0,low_likelihood
B07Q3NQZ7T,0.0,low_likelihood
B07Q56BDZV,0.0,low_likelihood
B07Q5LXGQQ,0.0,low_likelihood
B07Q7M1Q6D,0.0,low_likelihood
B07Q8VPHJJ,0.0,low_likelihood
B07QBCXRTM,0.0,low_likelihood
B07QC9MS2K,0.0,low_likelihood
B07QDTJPQX,0.0,low_likelihood
B07QGB68S5,0.0,low_likelihood
B07QGB859Z,0.0,low_likelihood
B07QGTHJBV,0.0,low_likelihood
B07QKX9G2S,0.0,low_likelihood
B07QNRQ36Q,0.0,low_likelihood
B07QPWZZNV,0.0,low_likelihood
B07QQBQJCS,0.0,low_likelihood
B07QYB2W1Q,0.0,low_likelihood
B07QZWWJVR,0.0,low_likelihood
B07R13MHJV,0.0,low_likelihood
B07R4CR9TR,0.0,low_likelihood
B07R52PDPQ,0.0,low_likelihood
B07R8KCS7C,0.0,low_likelihood
B07RCBGWQT,0.0,low_likelihood
B07RDJ9TL4,0.0,low_likelihood
B07RF7DF1V,0.0,low_likelihood
B07RG33GQK,0.0,low_likelihood
B07RJLHQQY,0.0,low_likelihood
B07RQWMRFL,0.0,low_likelihood
B07RT6CDGC,0.0,low_likelihood
B07RZBR8D3,0.0,low_likelihood
B07S18SQ2D,0.0,low_likelihood
B07S2PYN82,0.0,low_likelihood
B07S484SXD,0.0,low_likelihood
B07S984836,0.0,low_likelihood
B07SDPT958,0.0,low_likelihood
B07SG7SLWN,0.0,low_likelihood
B07SK9862C,0.0,low_likelihood
B07SL245RZ,0.0,low_likelihood
B07SMQ8DPM,0.0,low_likelihood
B07SPY2H5K,0.0,low_likelihood
B07SRT5LYH,0.0,low_likelihood
B07SRY8STQ,0.0,low_likelihood
B07SWPYL9K,0.0,low_likelihood
B07SXBCKM6,0.0,low_likelihood
B07SYFHG57,0.0,low_likelihood
B07SZS3LQJ,0.0,low_likelihood
B07T2F348B,0.0,low_likelihood
B07T6JKQW8,0.0,low_likelihood
B07T82BGNN,0.0,low_likelihood
B07T87P421,0.0,low_likelihood
B07T9PRR8S,0.0,low_likelihood
B07TBBPD8Z,0.0,low_likelihood
B07TFD9W95,0.0,low_likelihood
B07TFNFGM2,0.0,low_likelihood
B07TJFM2WB,0.0,low_likelihood
B07TQ68612,0.0,low_likelihood
B07TQM5GQR,0.0,low_likelihood
B07TS5Q2G6,0.0,low_likelihood
B07TXG626G,0.0,low_likelihood
B07TZND1Z5,0.0,low_likelihood
B07V2XDTYS,0.0,low_likelihood
B07VFHXVVX,0.0,low_likelihood
B07VMT821L,0.0,low_likelihood
B07VSZQX54,0.0,low_likelihood
B07VW5MVL8,0.0,low_likelihood
B07VWCZ3NH,0.0,low_likelihood
B07VZDQ6YC,0.0,low_likelihood
B07W3HWSGW,0.0,low_likelihood
B07W4K48V5,0.0,low_likelihood
B07W4NM2R8,0.0,low_likelihood
B07WD74LHS,0.0,low_likelihood
B07WFWS3DP,0.0,low_likelihood
B07WGPQXRC,0.0,low_likelihood
B07WJYVTW3,0.0,low_likelihood
B07WK6TJB7,0.0,low_likelihood
B07WRV215D,0.0,low_likelihood
B07WS6F8FG,0.0,low_likelihood
B07WTLT7NR,0.0,low_likelihood
B07WWK1CVX,0.0,low_likelihood
B07WZMSN1S,0.0,low_likelihood
B07WZQ2WF9,0.0,low_likelihood
B07X2XML5L,0.0,low_likelihood
B07X2ZFDLR,0.0,low_likelihood
B07X3ZD326,0.0,low_likelihood
B07X544N7G,0.0,low_likelihood
B07XBMLV4H,0.0,low_likelihood
B07XBT88B1,0.0,low_likelihood
B07XC165FX,0.0,low_likelihood
B07XCDNDB7,0.0,low_likelihood
B07XCM6BLV,0.0,low_likelihood
B07XJLP7TX,0.0,low_likelihood
B07XN73H7T,0.0,low_likelihood
B07Y2R41WN,0.0,low_likelihood
B07Y7BCS2X,0.0,low_likelihood
B07Y843PXX,0.0,low_likelihood
B07Y8BFSPP,0.0,low_likelihood
B07Y9YLBYL,0.0,low_likelihood
B07YCYK5J9,0.0,low_likelihood
B07YF4S394,0.0,low_likelihood
B07YN6YR91,0.0,low_likelihood
B07YN7D82Q,0.0,low_likelihood
B07YNNFM8R,0.0,low_likelihood
B07YQ7DV1T,0.0,low_likelihood
B07YTS7JXB,0.0,low_likelihood
B07YXL5L4G,0.0,low_likelihood
B07YXMR3V3,0.0,low_likelihood
B07YZKGRMG,0.0,low_likelihood
B07Z33FZ9W,0.0,low_likelihood
B07Z54KB8V,0.0,low_likelihood
B07Z672QWF,0.0,low_likelihood
B07Z91WVQV,0.0,low_likelihood
B07ZBC1249,0.0,low_likelihood
B07ZFM77HB,0.0,low_likelihood
B07ZRWYN1W,0.0,low_likelihood
B07ZVS5LQS,0.0,low_likelihood
B07ZWRZKQX,0.0,low_likelihood
B07ZY34DL7,0.0,low_likelihood
B0814F45G6,0.0,low_likelihood
B081BBMV54,0.0,low_likelihood
B081BHSZ2V,0.0,low_likelihood
B081CSKJ86,0.0,low_likelihood
B081FCLMMX,0.0,low_likelihood
B081KX7RV2,0.0,low_likelihood
B081QWHR9D,0.0,low_likelihood
B081S81MVX,0.0,low_likelihood
B081S8S29Y,0.0,low_likelihood
B081WF64NM,0.0,low_likelihood
B081XCL6K5,0.0,low_likelihood
B0823CSFFS,0.0,low_likelihood
B0825XCKVW,0.0,low_likelihood
B0826SRDSS,0.0,low_likelihood
B0828P33SP,0.0,low_likelihood
B082DN5WRT,0.0,low_likelihood
B082HKW28L,0.0,low_likelihood
B082HL6HQJ,0.0,low_likelihood
B082K2NNTG,0.0,low_likelihood
B082KN4Z1B,0.0,low_likelihood
B082PKXCRT,0.0,low_likelihood
B082VZKD51,0.0,low_likelihood
B082X3CM99,0.0,low_likelihood
B082X4DRWV,0.0,low_likelihood
B082XN9W4G,0.0,low_likelihood
B082YRGKHW,0.0,low_likelihood
B0833ZRGYT,0.0,low_likelihood
B083543DPD,0.0,low_likelihood
B083993TGP,0.0,low_likelihood
B083GFX4T5,0.0,low_likelihood
B083LNQ3X4,0.0,low_likelihood
B083NZ2M1K,0.0,low_likelihood
B083SLWWRN,0.0,low_likelihood
B083TP77QV,0.0,low_likelihood
B083YZDXNC,0.0,low_likelihood
B0842FSK4R,0.0,low_likelihood
B0842ZFD3G,0.0,low_likelihood
B0844TZ4C9,0.0,low_likelihood
B084CY43HT,0.0,low_likelihood
B084F6P762,0.0,low_likelihood
B084JKY4S5,0.0,low_likelihood
B084KBWVDS,0.0,low_likelihood
B084L9BHYV,0.0,low_likelihood
B084QFWP9R,0.0,low_likelihood
B084SDLZLQ,0.0,low_likelihood
B084X2CTWV,0.0,low_likelihood
B0852DLD5W,0.0,low_likelihood
B0854JCDV2,0.0,low_likelihood
B085DLNZCK,0.0,low_likelihood
B085L8R9LV,0.0,low_likelihood
B085NLW3KR,0.0,low_likelihood
B085PQW3YC,0.0,low_likelihood
B085RKR86F,0.0,low_likelihood
B085S67VBB,0.0,low_likelihood
B085SW3M1L,0.0,low_likelihood
B086251Z5P,0.0,low_likelihood
B08627B1B5,0.0,low_likelihood
B0868HBK4T,0.0,low_likelihood
B0868VHGDC,0.0,low_likelihood
B0869GF5L9,0.0,low_likelihood
B086G2FTGY,0.0,low_likelihood
B086G3LJ75,0.0,low_likelihood
B086QZNTPF,0.0,low_likelihood
B086RF8R7S,0.0,low_likelihood
B086T3QQPM,0.0,low_likelihood
B086TZW76K,0.0,low_likelihood
B086YBKWLS,0.0,low_likelihood
B086ZRQDKM,0.0,low_likelihood
B0871R9JDP,0.0,low_likelihood
B087288YD7,0.0,low_likelihood
B0872J8KB1,0.0,low_likelihood
B0872MMQ1L,0.0,low_likelihood
B0878XGCL8,0.0,low_likelihood
B087BW81C2,0.0,low_likelihood
B087CZG7SK,0.0,low_likelihood
B087DV566J,0.0,low_likelihood
B087G1XD9B,0.0,low_likelihood
B087HH1FT3,0.0,low_likelihood
B087HJ3LTP,0.0,low_likelihood
B087JJTDZF,0.0,low_likelihood
B087JLQF85,0.0,low_likelihood
B087LYYF4Z,0.0,low_likelihood
B087M7VHS7,0.0,low_likelihood
B087MZ6PSP,0.0,low_likelihood
B087NGJ5SM,0.0,low_likelihood
B087TVSGJS,0.0,low_likelihood
B087ZB1VDB,0.0,low_likelihood
B087ZDCN7L,0.0,low_likelihood
B0886L8RYX,0.0,low_likelihood
B0888TVVRF,0.0,low_likelihood
B088PDMFPW,0.0,low_likelihood
B088R9HSF9,0.0,low_likelihood
B088W8LZ9H,0.0,low_likelihood
B08949R5S5,0.0,low_likelihood
B0897XTRK5,0.0,low_likelihood
B089Q72WWS,0.0,low_likelihood
B089SNFCH1,0.0,low_likelihood
B089VRF5FM,0.0,low_likelihood
B089W4ZPWV,0.0,low_likelihood
B089YS3PLG,0.0,low_likelihood
B08B7VS6NB,0.0,low_likelihood
B08BP2XRPX,0.0,low_likelihood
B08BPCC1X3,0.0,low_likelihood
B08BS499VH,0.0,low_likelihood
B08C356KK3,0.0,low_likelihood
B08C98F1CQ,0.0,low_likelihood
B08CDRWQL9,0.0,low_likelihood
B08CHYVXP1,0.0,low_likelihood
B08CV6FM23,0.0,low_likelihood
B08CVMBJ4H,0.0,low_likelihood
B08D6GYP6Y,0.0,low_likelihood
B08D94HC42,0.0,low_likelihood
B08D9K4C14,0.0,low_likelihood
B08DDT6VVS,0.0,low_likelihood
B08DNBCM7Z,0.0,low_likelihood
B08F25G4QR,0.0,low_likelihood
B08F4M1Z7N,0.0,low_likelihood
B08F6VP434,0.0,low_likelihood
B08F77LVQ5,0.0,low_likelihood
B08FRX7K3G,0.0,low_likelihood
B08FSGHLXW,0.0,low_likelihood
B08FTGYBMN,0.0,low_likelihood
B08G1JTDB8,0.0,low_likelihood
B08G49G22S,0.0,low_likelihood
B08G81979T,0.0,low_likelihood
B08G8DWD6X,0.0,low_likelihood
B08G9QJ29C,0.0,low_likelihood
B08GH3X1GF,0.0,low_likelihood
B08GN5GTPG,0.0,low_likelihood
B08GP7T7BG,0.0,low_likelihood
B08H4MKHHF,0.0,low_likelihood
B08H8FPJQT,0.0,low_likelihood
B08HBQVJL9,0.0,low_likelihood
B08HH31V8S,0.0,low_likelihood
B08HSHJBCQ,0.0,low_likelihood
B08HZCYC23,0.0,low_likelihood
B08J295KCZ,0.0,low_likelihood
B08JDBY7RN,0.0,low_likelihood
B08JW6H5GS,0.0,low_likelihood
B08K6N5Z3S,0.0,low_likelihood
B08K8PMCZ8,0.0,low_likelihood
B08KDH1KT5,0.0,low_likelihood
B08KG8RYMK,0.0,low_likelihood
B08KZLYD5D,0.0,low_likelihood
B08L4TC446,0.0,low_likelihood
B08L7926KL,0.0,low_likelihood
B08LCXJ65Y,0.0,low_likelihood
B08LMMB4J2,0.0,low_likelihood
B08LTQG79Y,0.0,low_likelihood
B08M64C67V,0.0,low_likelihood
B08M8P55WZ,0.0,low_likelihood
B08M9MPQL1,0.0,low_likelihood
B08MSLD3QN,0.0,low_likelihood
B08MT9ZM8V,0.0,low_likelihood
B08NVKP5HS,0.0,low_likelihood
B08NYQR9PB,0.0,low_likelihood
B08P2MG8QH,0.0,low_likelihood
B08P2SXC54,0.0,low_likelihood
B08P5MXWDD,0.0,low_likelihood
B08P78BVWF,0.0,low_likelihood
B08PBRV9VD,0.0,low_likelihood
B08PKMSPWL,0.0,low_likelihood
B08PVJVCT2,0.0,low_likelihood
B08PYSZ17Z,0.0,low_likelihood
B08QJHBJVW,0.0,low_likelihood
B08QPCK8HW,0.0,low_likelihood
B08QRZ582Y,0.0,low_likelihood
B08QTTFVXS,0.0,low_likelihood
B08R3MDGW5,0.0,low_likelihood
B08R8Z2F9X,0.0,low_likelihood
B08RJBXXRH,0.0,low_likelihood
B08S6XCSHM,0.0,low_likelihood
B08SB7J57T,0.0,low_likelihood
B08SBRYSDS,0.0,low_likelihood
B08SMH8SXQ,0.0,low_likelihood
B08SQ7MMN3,0.0,low_likelihood
B08SQHG3MR,0.0,low_likelihood
B08SZRT2H3,0.0,low_likelihood
B08TG7344S,0.0,low_likelihood
B08TG8JRDZ,0.0,low_likelihood
B08TQGZS33,0.0,low_likelihood
B08TTXP9T9,0.0,low_likelihood
B08V3MM91H,0.0,low_likelihood
B08V4G9YFN,0.0,low_likelihood
B08V59BN3Z,0.0,low_likelihood
B08VF983NG,0.0,low_likelihood
B08VH5BNTV,0.0,low_likelihood
B08VHQ196Y,0.0,low_likelihood
B08VN4NHC1,0.0,low_likelihood
B08VQGWGML,0.0,low_likelihood
B08VWVC39Z,0.0,low_likelihood
B08WC4FVSG,0.0,low_likelihood
B08WGX441B,0.0,low_likelihood
B08WM7CVLC,0.0,low_likelihood
B08WX7ZNGL,0.0,low_likelihood
B08WXCSGX4,0.0,low_likelihood
B08X15Z6GT,0.0,low_likelihood
B08XDLQPX4,0.0,low_likelihood
B08XVHFB42,0.0,low_likelihood
B08XYYPBC9,0.0,low_likelihood
B08XYZ48WJ,0.0,low_likelihood
B08Y93JFC9,0.0,low_likelihood
B08YD9YPZ1,0.0,low_likelihood
B08YFHGG8X,0.0,low_likelihood
B08YK9CMQK,0.0,low_likelihood
B08YXZW8JH,0.0,low_likelihood
B08Z3QLR3W,0.0,low_likelihood
B08Z8SJG6V,0.0,low_likelihood
B08ZCDHW9D,0.0,low_likelihood
B08ZHFJYW9,0.0,low_likelihood
B08ZL5CW77,0.0,low_likelihood
B0913NLM1H,0.0,low_likelihood
B0916CFZRP,0.0,low_likelihood
B0917FWL2Q,0.0,low_likelihood
B0917N2KX3,0.0,low_likelihood
B091G1SZQF,0.0,low_likelihood
B091H4YLRH,0.0,low_likelihood
B091MWM4G4,0.0,low_likelihood
B091T8Y5B2,0.0,low_likelihood
B0921C73MN,0.0,low_likelihood
B0925MM7CD,0.0,low_likelihood
B0925MNM3P,0.0,low_likelihood
B092B6TJ57,0.0,low_likelihood
B092MWQ618,0.0,low_likelihood
B0932M7GKS,0.0,low_likelihood
B093BRMWX3,0.0,low_likelihood
B093C1QR6W,0.0,low_likelihood
B093QNN7F5,0.0,low_likelihood
B093QR1F1K,0.0,low_likelihood
B0941K2584,0.0,low_likelihood
B0948XVR9V,0.0,low_likelihood
B094V5WTH1,0.0,low_likelihood
B0953M4CDW,0.0,low_likelihood
B0958DDHWP,0.0,low_likelihood
B095BM7Z5L,0.0,low_likelihood
B095XDFXWY,0.0,low_likelihood
B095XM7YYS,0.0,low_likelihood
B0967S7BWM,0.0,low_likelihood
B0969JXYY2,0.0,low_likelihood
B096R6CTFM,0.0,low_likelihood
B096ZQVRH4,0.0,low_likelihood
B0971JF9BH,0.0,low_likelihood
B0971VZ8SR,0.0,low_likelihood
B09778WSLF,0.0,low_likelihood
B0978J4WJS,0.0,low_likelihood
B097C8Y2RB,0.0,low_likelihood
B097NDT7QM,0.0,low_likelihood
B097NRWDQ6,0.0,low_likelihood
B097XV7YX8,0.0,low_likelihood
B098KY78RM,0.0,low_likelihood
B098RTK4MT,0.0,low_likelihood
B098SDY916,0.0,low_likelihood
B098WP6FNN,0.0,low_likelihood
B0991FQTNP,0.0,low_likelihood
B0992VBJK5,0.0,low_likelihood
B099WR4VNY,0.0,low_likelihood
B099ZNLW3C,0.0,low_likelihood
B09B5TP3TR,0.0,low_likelihood
B09BCHZD5D,0.0,low_likelihood
B09BQ74GP2,0.0,low_likelihood
B09BZ3KJKK,0.0,low_likelihood
B09C7JQGLW,0.0,low_likelihood
B09CD68H2K,0.0,low_likelihood
B09CDGVKLD,0.0,low_likelihood
B09CG7FZTP,0.0,low_likelihood
B09CG9JDP4,0.0,low_likelihood
B09CGSJP81,0.0,low_likelihood
B09CKRKLFN,0.0,low_likelihood
B09CL35GSY,0.0,low_likelihood
B09CTYT2Z6,0.0,low_likelihood
B09D3TLMQ1,0.0,low_likelihood
B09DFGJJZG,0.0,low_likelihood
B09DGT3Z44,0.0,low_likelihood
B09DHZH1G3,0.0,low_likelihood
B09DSTBLB4,0.0,low_likelihood
B09F9LKNLD,0.0,low_likelihood
B09FFS379F,0.0,low_likelihood
B09FMC333V,0.0,low_likelihood
B09FPCHKWW,0.0,low_likelihood
B09FPPKNLK,0.0,low_likelihood
B09FQGHM85,0.0,low_likelihood
B09FSX11KJ,0.0,low_likelihood
B09FY9L32N,0.0,low_likelihood
B09G6JZ9Y7,0.0,low_likelihood
B09GJRC2S9,0.0,low_likelihood
B09GKNS3DB,0.0,low_likelihood
B09GKRYYCM,0.0,low_likelihood
B09GLJJ5YB,0.0,low_likelihood
B09GMC2VYZ,0.0,low_likelihood
B09GV3FPMK,0.0,low_likelihood
B09GVHWZ5K,0.0,low_likelihood
B09GVXYCCS,0.0,low_likelihood
B09GZKZGML,0.0,low_likelihood
B09H2MKSZC,0.0,low_likelihood
B09H6KW1KV,0.0,low_likelihood
B09HQZX9DG,0.0,low_likelihood
B09HXN7ZJ5,0.0,low_likelihood
B09HXT74XQ,0.0,low_likelihood
B09HY99FB6,0.0,low_likelihood
B09J1XLD8K,0.0,low_likelihood
B09JFJ5PSK,0.0,low_likelihood
B09JMRF1PK,0.0,low_likelihood
B09JNFVR3F,0.0,low_likelihood
B09JSRMBBM,0.0,low_likelihood
B09K69H7WY,0.0,low_likelihood
B09K7BT774,0.0,low_likelihood
B09KCGL2XJ,0.0,low_likelihood
B09KQ74TSF,0.0,low_likelihood
B09KQ7BB1S,0.0,low_likelihood
B09KTD3H1Z,0.0,low_likelihood
B09KXYSL6S,0.0,low_likelihood
B09L1933G2,0.0,low_likelihood
B09LCH67MV,0.0,low_likelihood
B09LG14RMP,0.0,low_likelihood
B09LNSPSMP,0.0,low_likelihood
B09LQF688H,0.0,low_likelihood
B09LSYFQMN,0.0,low_likelihood
B09LXCGBVJ,0.0,low_likelihood
B09LZ274P2,0.0,low_likelihood
B09M1MHHHD,0.0,low_likelihood
B09M3PX4SB,0.0,low_likelihood
B09M3QCXLS,0.0,low_likelihood
B09MKC3HL1,0.0,low_likelihood
B09MLJRXW6,0.0,low_likelihood
B09MLTZ4RF,0.0,low_likelihood
B09MQHC28T,0.0,low_likelihood
B09MRYX5WF,0.0,low_likelihood
B09MS23LSL,0.0,low_likelihood
B09MWJP4NC,0.0,low_likelihood
